id;id_paket;lokasi;status;timestamp;keterangan
1616;325;Jalur Transito Bogor - Yogyakarta;dalam_perjalanan;2025-11-11 22:33:07;Paket dikirim oleh kurir
1617;321;Hub Tujuan Tangerang;sampai_tujuan;2025-11-11 22:45:15;Paket tiba di hub tujuan
1618;325;Hub Tujuan Yogyakarta;sampai_tujuan;2025-11-12 04:33:07;Paket tiba di hub tujuan
1619;321;Tangerang;terkirim;2025-11-12 05:45:15;Paket berhasil diterima oleh Maya Kartika
1620;322;Jakarta Pusat;terkirim;2025-11-12 06:25:47;Paket berhasil diterima oleh Yanto Sukarno
1621;324;Hub Tujuan Surabaya;sampai_tujuan;2025-11-12 07:15:04;Paket tiba di hub tujuan
1622;323;Hub Tujuan Tangerang;sampai_tujuan;2025-11-12 08:25:04;Paket tiba di hub tujuan
1623;326;Tangerang;menunggu;2025-11-12 09:12:02;Paket diterima di counter
1624;326;Pusat Sortir Tangerang;diproses;2025-11-12 10:12:02;Paket sedang disortir
1625;323;Tangerang;terkirim;2025-11-12 11:25:04;Paket berhasil diterima oleh Dian Sasmita
1626;327;Karawang;menunggu;2025-11-12 11:43:53;Paket diterima di counter
1627;325;Yogyakarta;terkirim;2025-11-12 13:33:07;Paket berhasil diterima oleh Dian Sasmita
1628;327;Pusat Sortir Karawang;diproses;2025-11-12 13:43:53;Paket sedang disortir
1629;328;Depok;menunggu;2025-11-12 13:56:44;Paket diterima di counter
1630;324;Surabaya;terkirim;2025-11-12 14:15:04;Paket berhasil diterima oleh Roni Wijaya
1631;328;Pusat Sortir Depok;diproses;2025-11-12 14:56:44;Paket sedang disortir
1632;326;Jalur Transito Tangerang - Bandung;dalam_perjalanan;2025-11-12 21:12:02;Paket dikirim oleh kurir
1633;327;Jalur Transito Karawang - Depok;dalam_perjalanan;2025-11-12 21:43:53;Paket dikirim oleh kurir
1634;328;Jalur Transito Depok - Jakarta Pusat;dalam_perjalanan;2025-11-12 23:56:44;Paket dikirim oleh kurir
1635;327;Hub Tujuan Depok;sampai_tujuan;2025-11-13 07:43:53;Paket tiba di hub tujuan
1636;326;Hub Tujuan Bandung;sampai_tujuan;2025-11-13 08:12:02;Paket tiba di hub tujuan
1637;328;Hub Tujuan Jakarta Pusat;sampai_tujuan;2025-11-13 10:56:44;Paket tiba di hub tujuan
1638;326;Bandung;terkirim;2025-11-13 15:12:02;Paket berhasil diterima oleh Hendra Wijaya
1639;327;Depok;terkirim;2025-11-13 17:43:53;Paket berhasil diterima oleh Budi Santoso
1640;328;Jakarta Pusat;terkirim;2025-11-13 19:56:44;Paket berhasil diterima oleh Hendra Wijaya
1641;329;Karawang;menunggu;2025-11-14 17:44:32;Paket diterima di counter
1642;329;Pusat Sortir Karawang;diproses;2025-11-14 19:44:32;Paket sedang disortir
1643;329;Jalur Transito Karawang - Yogyakarta;dalam_perjalanan;2025-11-15 03:44:32;Paket dikirim oleh kurir
1644;330;Bandung;menunggu;2025-11-15 08:10:50;Paket diterima di counter
1645;330;Pusat Sortir Bandung;diproses;2025-11-15 09:10:50;Paket sedang disortir
1646;331;Bekasi;menunggu;2025-11-15 10:30:47;Paket diterima di counter
1647;331;Pusat Sortir Bekasi;diproses;2025-11-15 12:30:47;Paket sedang disortir
1648;330;Jalur Transito Bandung - Karawang;dalam_perjalanan;2025-11-15 15:10:50;Paket dikirim oleh kurir
1649;329;Hub Tujuan Yogyakarta;sampai_tujuan;2025-11-15 15:44:32;Paket tiba di hub tujuan
1650;331;Jalur Transito Bekasi - Jakarta Timur;dalam_perjalanan;2025-11-15 19:30:47;Paket dikirim oleh kurir
1651;329;Yogyakarta;terkirim;2025-11-15 22:44:32;Paket berhasil diterima oleh Siti Rahma
1652;331;Hub Tujuan Jakarta Timur;sampai_tujuan;2025-11-16 03:30:47;Paket tiba di hub tujuan
1653;330;Hub Tujuan Karawang;sampai_tujuan;2025-11-16 04:10:50;Paket tiba di hub tujuan
1654;330;Karawang;terkirim;2025-11-16 09:10:50;Paket berhasil diterima oleh Siti Rahma
1655;331;Jakarta Timur;terkirim;2025-11-16 12:30:47;Paket berhasil diterima oleh Gita Saraswati
1656;332;Jakarta Pusat;menunggu;2025-11-16 16:28:17;Paket diterima di counter
1657;332;Pusat Sortir Jakarta Pusat;diproses;2025-11-16 17:28:17;Paket sedang disortir
1658;333;Bandung;menunggu;2025-11-16 20:58:48;Paket diterima di counter
1659;333;Pusat Sortir Bandung;diproses;2025-11-16 21:58:48;Paket sedang disortir
1660;332;Jalur Transito Jakarta Pusat - Surabaya;dalam_perjalanan;2025-11-17 02:28:17;Paket dikirim oleh kurir
1661;333;Jalur Transito Bandung - Bogor;dalam_perjalanan;2025-11-17 03:58:48;Paket dikirim oleh kurir
1662;332;Hub Tujuan Surabaya;sampai_tujuan;2025-11-17 08:28:17;Paket tiba di hub tujuan
1663;334;Depok;menunggu;2025-11-17 11:21:49;Paket diterima di counter
1664;334;Pusat Sortir Depok;diproses;2025-11-17 13:21:49;Paket sedang disortir
1665;333;Hub Tujuan Bogor;sampai_tujuan;2025-11-17 14:58:48;Paket tiba di hub tujuan
1666;335;Semarang;menunggu;2025-11-17 17:36:12;Paket diterima di counter
1667;335;Pusat Sortir Semarang;diproses;2025-11-17 18:36:12;Paket sedang disortir
1668;336;Karawang;menunggu;2025-11-17 22:24:25;Paket diterima di counter
1669;332;Surabaya;terkirim;2025-11-17 22:28:17;Paket berhasil diterima oleh Agus Setiawan
1670;333;Bogor;terkirim;2025-11-17 22:58:48;Paket berhasil diterima oleh Toni Hermanto
1671;334;Jalur Transito Depok - Bogor;dalam_perjalanan;2025-11-17 23:21:49;Paket dikirim oleh kurir
1672;336;Pusat Sortir Karawang;diproses;2025-11-18 00:24:25;Paket sedang disortir
1673;335;Jalur Transito Semarang - Jakarta Pusat;dalam_perjalanan;2025-11-18 05:36:12;Paket dikirim oleh kurir
1674;334;Hub Tujuan Bogor;sampai_tujuan;2025-11-18 07:21:49;Paket tiba di hub tujuan
1675;336;Jalur Transito Karawang - Tangerang;dalam_perjalanan;2025-11-18 07:24:25;Paket dikirim oleh kurir
1676;337;Bandung;menunggu;2025-11-18 12:22:11;Paket diterima di counter
1677;334;Bogor;terkirim;2025-11-18 15:21:49;Paket berhasil diterima oleh Sari Indah
1678;337;Pusat Sortir Bandung;diproses;2025-11-18 15:22:11;Paket sedang disortir
1679;335;Hub Tujuan Jakarta Pusat;sampai_tujuan;2025-11-18 15:36:12;Paket tiba di hub tujuan
1680;338;Tangerang;menunggu;2025-11-18 17:12:20;Paket diterima di counter
1681;336;Hub Tujuan Tangerang;sampai_tujuan;2025-11-18 17:24:25;Paket tiba di hub tujuan
1682;337;Jalur Transito Bandung - Jakarta Pusat;dalam_perjalanan;2025-11-18 18:22:11;Paket dikirim oleh kurir
1683;335;Jakarta Pusat;terkirim;2025-11-18 18:36:12;Paket berhasil diterima oleh Joko Susilo
1684;338;Pusat Sortir Tangerang;diproses;2025-11-18 20:12:20;Paket sedang disortir
1685;338;Jalur Transito Tangerang - Bekasi;dalam_perjalanan;2025-11-19 01:12:20;Paket dikirim oleh kurir
1686;336;Tangerang;terkirim;2025-11-19 02:24:25;Paket berhasil diterima oleh Joko Susilo
1687;337;Hub Tujuan Jakarta Pusat;sampai_tujuan;2025-11-19 05:22:11;Paket tiba di hub tujuan
1688;339;Yogyakarta;menunggu;2025-11-19 08:00:42;Paket diterima di counter
1689;339;Pusat Sortir Yogyakarta;diproses;2025-11-19 10:00:42;Paket sedang disortir
1690;339;Jalur Transito Yogyakarta - Semarang;dalam_perjalanan;2025-11-19 14:00:42;Paket dikirim oleh kurir
1691;338;Hub Tujuan Bekasi;sampai_tujuan;2025-11-19 15:12:20;Paket tiba di hub tujuan
1692;340;Karawang;menunggu;2025-11-19 17:01:11;Paket diterima di counter
1693;337;Jakarta Pusat;terkirim;2025-11-19 17:22:11;Paket berhasil diterima oleh Dewi Lestari
1694;340;Pusat Sortir Karawang;diproses;2025-11-19 18:01:11;Paket sedang disortir
1695;338;Bekasi;terkirim;2025-11-19 18:12:20;Paket berhasil diterima oleh Gita Saraswati
1696;340;Jalur Transito Karawang - Tangerang;dalam_perjalanan;2025-11-20 00:01:11;Paket dikirim oleh kurir
1697;339;Hub Tujuan Semarang;sampai_tujuan;2025-11-20 07:00:42;Paket tiba di hub tujuan
1698;340;Hub Tujuan Tangerang;sampai_tujuan;2025-11-20 08:01:11;Paket tiba di hub tujuan
1699;339;Semarang;terkirim;2025-11-20 14:00:42;Paket berhasil diterima oleh Andi Pratama
1700;340;Tangerang;terkirim;2025-11-20 21:01:11;Paket berhasil diterima oleh Sri Wahyuni
1701;341;Depok;menunggu;2025-11-21 22:54:59;Paket diterima di counter
1702;341;Pusat Sortir Depok;diproses;2025-11-22 01:54:59;Paket sedang disortir
1703;341;Jalur Transito Depok - Yogyakarta;dalam_perjalanan;2025-11-22 07:54:59;Paket dikirim oleh kurir
1704;341;Hub Tujuan Yogyakarta;sampai_tujuan;2025-11-22 13:54:59;Paket tiba di hub tujuan
1705;342;Semarang;menunggu;2025-11-22 15:29:33;Paket diterima di counter
1706;342;Pusat Sortir Semarang;diproses;2025-11-22 17:29:33;Paket sedang disortir
1707;341;Yogyakarta;terkirim;2025-11-23 02:54:59;Paket berhasil diterima oleh Hendra Wijaya
1708;342;Jalur Transito Semarang - Jakarta Pusat;dalam_perjalanan;2025-11-23 03:29:33;Paket dikirim oleh kurir
1709;342;Hub Tujuan Jakarta Pusat;sampai_tujuan;2025-11-23 07:29:33;Paket tiba di hub tujuan
1710;342;Jakarta Pusat;terkirim;2025-11-23 20:29:33;Paket berhasil diterima oleh Toni Hermanto
1711;343;Karawang;menunggu;2025-11-24 16:55:41;Paket diterima di counter
1712;343;Pusat Sortir Karawang;diproses;2025-11-24 19:55:41;Paket sedang disortir
1713;344;Jakarta Selatan;menunggu;2025-11-25 02:34:46;Paket diterima di counter
1714;343;Jalur Transito Karawang - Depok;dalam_perjalanan;2025-11-25 02:55:41;Paket dikirim oleh kurir
1715;345;Jakarta Selatan;menunggu;2025-11-25 03:04:39;Paket diterima di counter
1716;344;Pusat Sortir Jakarta Selatan;diproses;2025-11-25 04:34:46;Paket sedang disortir
1717;345;Pusat Sortir Jakarta Selatan;diproses;2025-11-25 06:04:39;Paket sedang disortir
1718;343;Hub Tujuan Depok;sampai_tujuan;2025-11-25 07:55:41;Paket tiba di hub tujuan
1719;345;Jalur Transito Jakarta Selatan - Bekasi;dalam_perjalanan;2025-11-25 09:04:39;Paket dikirim oleh kurir
1720;344;Jalur Transito Jakarta Selatan - Jakarta Pusat;dalam_perjalanan;2025-11-25 09:34:46;Paket dikirim oleh kurir
1721;343;Depok;terkirim;2025-11-25 18:55:41;Paket berhasil diterima oleh Dian Sasmita
1722;345;Hub Tujuan Bekasi;sampai_tujuan;2025-11-25 22:04:39;Paket tiba di hub tujuan
1723;344;Hub Tujuan Jakarta Pusat;sampai_tujuan;2025-11-26 00:34:46;Paket tiba di hub tujuan
1724;345;Bekasi;terkirim;2025-11-26 07:04:39;Paket berhasil diterima oleh Maya Kartika
1725;344;Jakarta Pusat;terkirim;2025-11-26 08:34:46;Paket berhasil diterima oleh Sari Indah
1726;346;Bekasi;menunggu;2025-11-26 22:24:50;Paket diterima di counter
1727;346;Pusat Sortir Bekasi;diproses;2025-11-26 23:24:50;Paket sedang disortir
1728;346;Jalur Transito Bekasi - Bandung;dalam_perjalanan;2025-11-27 04:24:50;Paket dikirim oleh kurir
1729;347;Yogyakarta;menunggu;2025-11-27 10:44:50;Paket diterima di counter
1730;348;Yogyakarta;menunggu;2025-11-27 11:28:44;Paket diterima di counter
1731;348;Pusat Sortir Yogyakarta;diproses;2025-11-27 13:28:44;Paket sedang disortir
1732;347;Pusat Sortir Yogyakarta;diproses;2025-11-27 13:44:50;Paket sedang disortir
1733;348;Jalur Transito Yogyakarta - Surabaya;dalam_perjalanan;2025-11-27 19:28:44;Paket dikirim oleh kurir
1734;347;Jalur Transito Yogyakarta - Semarang;dalam_perjalanan;2025-11-27 20:44:50;Paket dikirim oleh kurir
1735;346;Hub Tujuan Bandung;sampai_tujuan;2025-11-27 22:24:50;Paket tiba di hub tujuan
1736;348;Hub Tujuan Surabaya;sampai_tujuan;2025-11-28 02:28:44;Paket tiba di hub tujuan
1737;347;Hub Tujuan Semarang;sampai_tujuan;2025-11-28 03:44:50;Paket tiba di hub tujuan
1738;346;Bandung;terkirim;2025-11-28 04:24:50;Paket berhasil diterima oleh Siti Rahma
1739;348;Surabaya;terkirim;2025-11-28 12:28:44;Paket berhasil diterima oleh Maya Kartika
1740;347;Semarang;terkirim;2025-11-28 15:44:50;Paket berhasil diterima oleh Hadi Sunyoto
1741;349;Yogyakarta;menunggu;2025-11-30 02:37:10;Paket diterima di counter
1742;349;Pusat Sortir Yogyakarta;diproses;2025-11-30 05:37:10;Paket sedang disortir
1743;349;Jalur Transito Yogyakarta - Jakarta Barat;dalam_perjalanan;2025-11-30 10:37:10;Paket dikirim oleh kurir
1744;349;Hub Tujuan Jakarta Barat;sampai_tujuan;2025-11-30 17:37:10;Paket tiba di hub tujuan
1745;350;Semarang;menunggu;2025-11-30 19:26:11;Paket diterima di counter
1746;350;Pusat Sortir Semarang;diproses;2025-11-30 20:26:11;Paket sedang disortir
1747;350;Jalur Transito Semarang - Jakarta Selatan;dalam_perjalanan;2025-12-01 05:26:11;Paket dikirim oleh kurir
1748;349;Jakarta Barat;terkirim;2025-12-01 08:37:10;Paket berhasil diterima oleh Budi Santoso
1749;350;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-12-01 15:26:11;Paket tiba di hub tujuan
1750;350;Jakarta Selatan;terkirim;2025-12-01 23:26:11;Paket berhasil diterima oleh Roni Wijaya
1751;351;Jakarta Barat;menunggu;2025-12-03 23:48:23;Paket diterima di counter
1752;351;Pusat Sortir Jakarta Barat;diproses;2025-12-04 00:48:23;Paket sedang disortir
1753;351;Jalur Transito Jakarta Barat - Tangerang;dalam_perjalanan;2025-12-04 11:48:23;Paket dikirim oleh kurir
1754;351;Hub Tujuan Tangerang;sampai_tujuan;2025-12-04 16:48:23;Paket tiba di hub tujuan
1755;352;Semarang;menunggu;2025-12-04 20:02:17;Paket diterima di counter
1756;352;Pusat Sortir Semarang;diproses;2025-12-04 23:02:17;Paket sedang disortir
1757;352;Jalur Transito Semarang - Tangerang;dalam_perjalanan;2025-12-05 01:02:17;Paket dikirim oleh kurir
1758;353;Jakarta Timur;menunggu;2025-12-05 02:58:28;Paket diterima di counter
1759;351;Tangerang;terkirim;2025-12-05 05:48:23;Paket berhasil diterima oleh Maya Kartika
1760;353;Pusat Sortir Jakarta Timur;diproses;2025-12-05 05:58:28;Paket sedang disortir
1761;353;Jalur Transito Jakarta Timur - Bekasi;dalam_perjalanan;2025-12-05 13:58:28;Paket dikirim oleh kurir
1762;352;Hub Tujuan Tangerang;sampai_tujuan;2025-12-05 14:02:17;Paket tiba di hub tujuan
1763;353;Hub Tujuan Bekasi;sampai_tujuan;2025-12-05 19:58:28;Paket tiba di hub tujuan
1764;352;Tangerang;terkirim;2025-12-06 01:02:17;Paket berhasil diterima oleh Eko Prasetyo
1765;354;Yogyakarta;menunggu;2025-12-06 02:54:13;Paket diterima di counter
1766;354;Pusat Sortir Yogyakarta;diproses;2025-12-06 04:54:13;Paket sedang disortir
1767;353;Bekasi;terkirim;2025-12-06 07:58:28;Paket berhasil diterima oleh Lestari Wulandari
1768;355;Jakarta Selatan;menunggu;2025-12-06 09:45:26;Paket diterima di counter
1769;355;Pusat Sortir Jakarta Selatan;diproses;2025-12-06 10:45:26;Paket sedang disortir
1770;354;Jalur Transito Yogyakarta - Jakarta Pusat;dalam_perjalanan;2025-12-06 14:54:13;Paket dikirim oleh kurir
1771;356;Yogyakarta;menunggu;2025-12-06 17:56:48;Paket diterima di counter
1772;356;Pusat Sortir Yogyakarta;diproses;2025-12-06 20:56:48;Paket sedang disortir
1773;355;Jalur Transito Jakarta Selatan - Tangerang;dalam_perjalanan;2025-12-06 21:45:26;Paket dikirim oleh kurir
1774;354;Hub Tujuan Jakarta Pusat;sampai_tujuan;2025-12-06 21:54:13;Paket tiba di hub tujuan
1775;356;Jalur Transito Yogyakarta - Karawang;dalam_perjalanan;2025-12-07 00:56:48;Paket dikirim oleh kurir
1776;354;Jakarta Pusat;terkirim;2025-12-07 04:54:13;Paket berhasil diterima oleh Agus Setiawan
1777;355;Hub Tujuan Tangerang;sampai_tujuan;2025-12-07 08:45:26;Paket tiba di hub tujuan
1778;355;Tangerang;terkirim;2025-12-07 11:45:26;Paket berhasil diterima oleh Hadi Sunyoto
1779;356;Hub Tujuan Karawang;sampai_tujuan;2025-12-07 11:56:48;Paket tiba di hub tujuan
1780;357;Yogyakarta;menunggu;2025-12-07 15:21:06;Paket diterima di counter
1781;357;Pusat Sortir Yogyakarta;diproses;2025-12-07 18:21:06;Paket sedang disortir
1782;357;Jalur Transito Yogyakarta - Karawang;dalam_perjalanan;2025-12-07 21:21:06;Paket dikirim oleh kurir
1783;356;Karawang;terkirim;2025-12-07 23:56:48;Paket berhasil diterima oleh Roni Wijaya
1784;358;Semarang;menunggu;2025-12-08 04:01:35;Paket diterima di counter
1785;358;Pusat Sortir Semarang;diproses;2025-12-08 05:01:35;Paket sedang disortir
1786;359;Surabaya;menunggu;2025-12-08 11:06:16;Paket diterima di counter
1787;357;Hub Tujuan Karawang;sampai_tujuan;2025-12-08 11:21:06;Paket tiba di hub tujuan
1788;358;Jalur Transito Semarang - Surabaya;dalam_perjalanan;2025-12-08 12:01:35;Paket dikirim oleh kurir
1789;359;Pusat Sortir Surabaya;diproses;2025-12-08 12:06:16;Paket sedang disortir
1790;359;Jalur Transito Surabaya - Jakarta Selatan;dalam_perjalanan;2025-12-08 17:06:16;Paket dikirim oleh kurir
1791;357;Karawang;terkirim;2025-12-08 19:21:06;Paket berhasil diterima oleh Sari Indah
1792;360;Jakarta Timur;menunggu;2025-12-08 21:05:38;Paket diterima di counter
1793;358;Hub Tujuan Surabaya;sampai_tujuan;2025-12-08 23:01:35;Paket tiba di hub tujuan
1794;360;Pusat Sortir Jakarta Timur;diproses;2025-12-09 00:05:38;Paket sedang disortir
1795;359;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-12-09 05:06:16;Paket tiba di hub tujuan
1796;358;Surabaya;terkirim;2025-12-09 07:01:35;Paket berhasil diterima oleh Sari Indah
1797;360;Jalur Transito Jakarta Timur - Semarang;dalam_perjalanan;2025-12-09 07:05:38;Paket dikirim oleh kurir
1798;359;Jakarta Selatan;terkirim;2025-12-09 16:06:16;Paket berhasil diterima oleh Gita Saraswati
1799;361;Bogor;menunggu;2025-12-09 17:01:35;Paket diterima di counter
1800;361;Pusat Sortir Bogor;diproses;2025-12-09 19:01:35;Paket sedang disortir
1801;362;Depok;menunggu;2025-12-09 19:43:01;Paket diterima di counter
1802;360;Hub Tujuan Semarang;sampai_tujuan;2025-12-09 20:05:38;Paket tiba di hub tujuan
1803;362;Pusat Sortir Depok;diproses;2025-12-09 20:43:01;Paket sedang disortir
1804;360;Semarang;terkirim;2025-12-10 01:05:38;Paket berhasil diterima oleh Yanto Sukarno
1805;362;Jalur Transito Depok - Tangerang;dalam_perjalanan;2025-12-10 01:43:01;Paket dikirim oleh kurir
1806;361;Jalur Transito Bogor - Yogyakarta;dalam_perjalanan;2025-12-10 04:01:35;Paket dikirim oleh kurir
1807;361;Hub Tujuan Yogyakarta;sampai_tujuan;2025-12-10 10:01:35;Paket tiba di hub tujuan
1808;362;Hub Tujuan Tangerang;sampai_tujuan;2025-12-10 17:43:01;Paket tiba di hub tujuan
1809;362;Tangerang;terkirim;2025-12-10 20:43:01;Paket berhasil diterima oleh Dian Sasmita
1810;361;Yogyakarta;terkirim;2025-12-10 23:01:35;Paket berhasil diterima oleh Sari Indah
1811;363;Bogor;menunggu;2025-12-11 03:53:19;Paket diterima di counter
1812;363;Pusat Sortir Bogor;diproses;2025-12-11 04:53:19;Paket sedang disortir
1813;363;Jalur Transito Bogor - Jakarta Barat;dalam_perjalanan;2025-12-11 13:53:19;Paket dikirim oleh kurir
1814;363;Hub Tujuan Jakarta Barat;sampai_tujuan;2025-12-11 23:53:19;Paket tiba di hub tujuan
1815;363;Jakarta Barat;terkirim;2025-12-12 07:53:19;Paket berhasil diterima oleh Eko Prasetyo
1816;364;Bogor;menunggu;2025-12-12 15:16:36;Paket diterima di counter
1817;364;Pusat Sortir Bogor;diproses;2025-12-12 17:16:36;Paket sedang disortir
1818;364;Jalur Transito Bogor - Jakarta Selatan;dalam_perjalanan;2025-12-12 22:16:36;Paket dikirim oleh kurir
1819;364;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-12-13 14:16:36;Paket tiba di hub tujuan
1820;364;Jakarta Selatan;terkirim;2025-12-13 16:16:36;Paket berhasil diterima oleh Toni Hermanto
1821;365;Karawang;menunggu;2025-12-15 03:25:38;Paket diterima di counter
1822;365;Pusat Sortir Karawang;diproses;2025-12-15 06:25:38;Paket sedang disortir
1823;365;Jalur Transito Karawang - Yogyakarta;dalam_perjalanan;2025-12-15 14:25:38;Paket dikirim oleh kurir
1824;365;Hub Tujuan Yogyakarta;sampai_tujuan;2025-12-15 21:25:38;Paket tiba di hub tujuan
1825;365;Yogyakarta;terkirim;2025-12-16 08:25:38;Paket berhasil diterima oleh Sri Wahyuni
1826;366;Tangerang;menunggu;2025-12-16 09:11:10;Paket diterima di counter
1827;367;Bandung;menunggu;2025-12-16 10:06:08;Paket diterima di counter
1828;366;Pusat Sortir Tangerang;diproses;2025-12-16 11:11:10;Paket sedang disortir
1829;367;Pusat Sortir Bandung;diproses;2025-12-16 12:06:08;Paket sedang disortir
1830;366;Jalur Transito Tangerang - Jakarta Selatan;dalam_perjalanan;2025-12-16 17:11:10;Paket dikirim oleh kurir
1831;367;Jalur Transito Bandung - Surabaya;dalam_perjalanan;2025-12-16 21:06:08;Paket dikirim oleh kurir
1832;367;Hub Tujuan Surabaya;sampai_tujuan;2025-12-17 02:06:08;Paket tiba di hub tujuan
1833;366;Hub Tujuan Jakarta Selatan;sampai_tujuan;2025-12-17 02:11:10;Paket tiba di hub tujuan
1834;367;Surabaya;terkirim;2025-12-17 15:06:08;Paket berhasil diterima oleh Rahmat Hidayat
1835;366;Jakarta Selatan;terkirim;2025-12-17 15:11:10;Paket berhasil diterima oleh Joko Susilo
1836;368;Bogor;menunggu;2025-12-17 16:25:22;Paket diterima di counter
1837;368;Pusat Sortir Bogor;diproses;2025-12-17 19:25:22;Paket sedang disortir
1838;368;Jalur Transito Bogor - Yogyakarta;dalam_perjalanan;2025-12-17 21:25:22;Paket dikirim oleh kurir
1839;369;Depok;menunggu;2025-12-18 07:48:01;Paket diterima di counter
1840;368;Hub Tujuan Yogyakarta;sampai_tujuan;2025-12-18 09:25:22;Paket tiba di hub tujuan
1841;369;Pusat Sortir Depok;diproses;2025-12-18 10:48:01;Paket sedang disortir
1842;369;Jalur Transito Depok - Bogor;dalam_perjalanan;2025-12-18 16:48:01;Paket dikirim oleh kurir
1843;368;Yogyakarta;terkirim;2025-12-18 22:25:22;Paket berhasil diterima oleh Agus Setiawan
1844;369;Hub Tujuan Bogor;sampai_tujuan;2025-12-19 04:48:01;Paket tiba di hub tujuan
1845;369;Bogor;terkirim;2025-12-19 13:48:01;Paket berhasil diterima oleh Siti Rahma
1846;370;Jakarta Pusat;menunggu;2025-12-19 21:56:53;Paket diterima di counter
1847;370;Pusat Sortir Jakarta Pusat;diproses;2025-12-19 23:56:53;Paket sedang disortir
1848;370;Jalur Transito Jakarta Pusat - Surabaya;dalam_perjalanan;2025-12-20 02:56:53;Paket dikirim oleh kurir
1849;370;Hub Tujuan Surabaya;sampai_tujuan;2025-12-20 12:56:53;Paket tiba di hub tujuan
